ticker,entry_date,exit_date,entry_price,exit_price,shares,commission,pnl_usd,pnl_pct,days_held,exit_reason,tier,consec_down,portfolio_val
SPY_PUT_SPREAD,2004-01-02,2004-01-02,73.83390045166016,73.83390045166016,0.0,0.0,-750.0,-0.75,0,put_premium,0,0,99250.0
SPY_PUT_SPREAD,2004-04-05,2004-04-05,76.78385162353516,76.78385162353516,0.0,0.0,-744.375,-0.75,0,put_premium,0,0,98505.625
SPY_PUT_SPREAD,2004-04-05,2004-05-10,76.78385162353516,72.49405670166016,0.0,0.0,578.0755231525518,0.5834214104846385,24,put_payout,0,0,99083.70052315255
SPY_PUT_SPREAD,2004-04-05,2004-05-17,76.78385162353516,72.67390441894531,0.0,0.0,349.3881780384402,0.35138019204894244,29,put_payout,0,0,99433.088701191
SPY_PUT_SPREAD,2004-04-05,2004-05-19,76.78385162353516,72.78714752197266,0.0,0.0,203.97331791537962,0.20471631116166972,31,put_payout,0,0,99637.06201910638
SPY_PUT_SPREAD,2004-07-08,2004-07-08,74.50358581542969,74.50358581542969,0.0,0.0,-747.2779651432978,-0.75,0,put_premium,0,0,98889.78405396309
SPY_PUT_SPREAD,2004-10-07,2004-10-07,76.1630859375,76.1630859375,0.0,0.0,-741.6733804047232,-0.75,0,put_premium,0,0,98148.11067355836
TREX,2004-10-19,2004-10-25,5.466249942779541,5.631249904632568,538.6587424704416,5.3866,83.49208453471813,3.0185220869927196,6,profit_target,2,5,98231.60275809308
HOG,2004-10-19,2004-10-27,36.15901065850262,36.71676254272461,81.43041710999852,0.8143,44.603664404983924,1.5424976349313728,8,time_stop,2,5,98276.20642249807
LPX,2004-10-19,2004-10-27,19.536421811108948,19.063575744628906,150.71558899964268,1.5072,-72.77242930570009,-2.4203309646558115,8,time_stop,3,4,98203.43399319238
TTC,2004-10-19,2004-10-27,6.161875511118023,6.4342756271362305,477.848556806125,4.7785,125.38751674506028,4.420733841939999,8,time_stop,2,5,98328.82150993744
MKC,2004-10-28,2004-11-01,11.019436592667105,11.43125057220459,267.6965034002839,2.677,107.56419733953781,3.7371600269611465,4,profit_target,2,5,98436.38570727698
ZBRA,2004-11-01,2004-11-03,52.5,55.0099983215332,56.187898005678534,0.7,140.33152968473195,4.780949183872768,2,profit_target,3,4,98576.7172369617
HLX,2004-11-02,2004-11-04,17.649999618530273,19.69499969482422,501.94192097057083,5.0194,1021.4518474702411,11.586402948966374,2,profit_target,3,4,99598.16908443194
OII,2004-11-02,2004-11-04,7.701694539373171,8.143684387207031,1150.3020105983028,11.503,496.9187905213445,5.738864941660401,2,profit_target,3,4,100095.08787495329
MUR,2004-10-28,2004-11-05,18.683238040378075,18.80318832397461,157.88829746336782,1.5789,17.359863082671218,0.6420208495834521,8,time_stop,3,4,100112.44773803596
XRAY,2004-11-02,2004-11-05,21.184849020847516,21.615781784057617,418.1891834554366,4.1819,176.02952853647304,2.0341554607541967,3,profit_target,3,4,100288.47726657243
SPGI,2004-11-03,2004-11-05,29.533212829938993,30.340559005737305,299.9766657515138,2.9998,239.18524726569794,2.73368895029217,2,profit_target,3,4,100527.66251383814
IRM,2004-11-03,2004-11-08,7.939564567038044,8.116809844970703,1115.8388648207685,11.1584,186.61878107501238,2.23243071375113,5,profit_target,3,4,100714.28129491315
FCN,2004-11-03,2004-11-09,18.790000915527344,19.5,471.48878563033804,4.7149,330.0417182803612,3.7786005847713398,6,profit_target,3,4,101044.32301319351
HBAN,2004-11-04,2004-11-11,11.015937099940457,11.247844696044922,805.3699354705382,8.0537,178.71770635507522,2.1052008013527823,7,profit_target,3,4,101223.04071954859
TGT,2004-11-12,2004-11-15,30.65590422631168,31.589820861816406,297.17191173047445,2.9717,274.5620728525275,3.046449481999471,3,profit_target,3,4,101497.60279240111
NTAP,2004-11-11,2004-11-17,18.462540808068443,21.707260131835938,492.5643315146087,4.9256,1593.3073613489232,17.574608811965344,6,profit_target,3,4,103090.91015375004
VFC,2004-11-11,2004-11-19,7.14983411148097,7.069632053375244,1271.9160933516746,12.7192,-114.72944935811506,-1.1217331319189574,8,time_stop,3,4,102976.18070439193
VRTX,2004-11-18,2004-11-22,10.569999694824219,10.859999656677246,877.7845015814639,8.7778,245.7796269579885,2.7436137202069246,4,profit_target,3,4,103221.96033134991
HL,2004-11-16,2004-11-24,6.350226173628309,6.229711055755615,1438.4974647441236,14.385,-187.74566617065076,-1.8978082760764978,8,time_stop,3,4,103034.21466517926
JBHT,2004-11-16,2004-11-24,16.090418974181276,16.038753509521484,567.7157484819877,5.6772,-35.008455424823026,-0.3210945889146449,8,time_stop,3,4,102999.20620975444
AEP,2004-11-19,2004-11-24,14.847885972411806,15.286513328552246,812.34705805257,8.1235,348.19417176153775,2.9541401176937514,5,profit_target,3,4,103347.40038151598
CCL,2004-11-19,2004-11-24,33.88282414995994,34.90200424194336,273.831421866541,2.7383,276.3452195072271,3.0079549670142454,5,profit_target,3,4,103623.74560102321
DCI,2004-11-19,2004-11-24,11.81849234048618,12.532463073730469,785.0563038445752,7.8506,552.6566618555163,6.0411320892298965,5,profit_target,3,4,104176.40226287874
BC,2004-11-22,2004-11-24,34.96572187463088,36.49728012084961,265.05548195530025,2.6506,403.2973542745667,4.380170533044078,2,profit_target,2,5,104579.6996171533
GME,2004-11-22,2004-11-24,1.7253320210473357,1.8078105449676514,5371.636386699278,53.7164,389.32827634462143,4.780443585012022,2,profit_target,2,5,104969.02789349791
NSC,2004-11-22,2004-11-24,20.567775863593862,21.347808837890625,225.30040012250203,1.1265,174.61523921719345,3.7925003630434615,2,partial_exit,1,6,105143.64313271511
PSA,2004-11-22,2004-11-24,24.79688609746999,25.45203399658203,373.7508099591935,3.7375,241.12454983659742,2.642057137887509,2,profit_target,3,4,105384.76768255171
SYNA,2004-11-22,2004-11-24,21.34666633605957,25.799999237060547,434.1594194377635,4.3416,1929.1148326672976,20.861959572011692,2,profit_target,3,4,107313.88251521901
WSM,2004-11-22,2004-11-24,11.439644198119314,11.721672058105469,810.1524927601258,8.1015,220.3840488679856,2.465355172781686,2,profit_target,3,4,107534.266564087
CHD,2004-11-17,2004-11-26,5.800817827703334,5.956043243408203,1574.7407559828082,15.7474,228.69238091500355,2.67592295285588,9,time_stop,3,4,107762.958945002
JPM,2004-11-18,2004-11-26,21.617509710784333,21.328895568847656,429.19753653256805,4.292,-128.1644540930082,-1.3350943091872212,8,time_stop,3,4,107634.79449090899
RMD,2004-11-18,2004-11-26,10.326396200312052,10.34298038482666,898.4917616813043,8.9849,5.915835543764878,0.16059992462914421,8,time_stop,3,4,107640.71032645275
XRAY,2004-11-18,2004-11-26,21.27428450593135,21.188915252685547,436.1219250993241,4.3612,-41.59262232084535,-0.40127908048801136,8,time_stop,3,4,107599.1177041319
NSC,2004-11-22,2004-11-26,20.567775863593862,21.435169219970703,225.30040012250203,3.3795,192.0445642534647,4.217244305506929,4,profit_target,1,6,107791.16226838536
RYN,2004-11-23,2004-11-26,5.616310050675437,5.819281578063965,1654.1067615567713,16.5411,319.19550824130215,3.613965852261275,3,profit_target,2,5,108110.35777662667
CNP,2004-11-24,2004-11-26,4.83870229699327,4.965691089630127,1919.9313906115299,19.1993,224.61045533324543,2.6244390508539275,2,profit_target,3,4,108334.96823195991
BAC,2004-11-19,2004-11-29,28.390152206178065,28.500844955444336,326.80986866348854,3.2681,32.90738416307548,0.38989840020013145,10,time_stop,3,4,108367.87561612298
D,2004-11-19,2004-11-29,13.796656963870964,13.808817863464355,672.4949339636477,6.7249,1.4531940293598926,0.08814381357191829,10,time_stop,3,4,108369.32881015234
ETD,2004-11-19,2004-11-29,17.67466621206886,17.145709991455078,524.9424120667154,5.2494,-282.92097844735974,-2.9927366902838206,10,time_stop,3,4,108086.40783170497
LOW,2004-11-19,2004-11-29,20.347084266242966,19.926788330078125,455.99564991385836,4.56,-196.21307506677883,-2.0656322579945137,10,time_stop,3,4,107890.19475663819
USB,2004-11-19,2004-11-29,14.798005368644382,14.74360466003418,626.988684130168,6.2699,-40.3785155485614,-0.36762190075611717,10,time_stop,3,4,107849.81624108962
BHE,2004-11-24,2004-11-29,19.92280545276979,20.347749710083008,606.1881890780058,6.0619,251.53430790901763,2.1329539071222494,5,profit_target,3,4,108101.35054899864
ABT,2004-11-22,2004-11-30,12.645051893240108,12.365097999572754,952.8006088179586,9.528,-276.26824641539275,-2.2139402513406385,8,time_stop,3,4,107825.08230258325
BBWI,2004-11-22,2004-11-30,7.5787113057382935,6.989575386047363,1222.880235110424,12.2288,-732.6714743347449,-7.773563287004485,8,time_stop,3,4,107092.41082824851
ZION,2004-11-22,2004-11-30,43.58163371562523,43.978431701660156,212.65509053352648,2.1266,82.25456073844289,0.9104706551940546,8,time_stop,3,4,107174.66538898695
