ticker,entry_date,exit_date,entry_price,exit_price,shares,commission,pnl_usd,pnl_pct,days_held,exit_reason,tier,consec_down,portfolio_val
SPY_PUT_SPREAD,2004-01-02,2004-01-02,73.83390808105469,73.83390808105469,0.0,0.0,-1500.0,-1.5,0,put_premium,0,0,98500.0
SPY_PUT_SPREAD,2004-04-05,2004-04-05,76.7838363647461,76.7838363647461,0.0,0.0,-1477.5,-1.5,0,put_premium,0,0,97022.5
SPY_PUT_SPREAD,2004-04-05,2004-07-06,76.7838363647461,72.49404907226562,0.0,0.0,569.36,0.5868,62,put_payout,0,0,97591.86331224823
SPY_PUT_SPREAD,2004-07-08,2004-07-08,74.50360107421875,74.50360107421875,0.0,0.0,-1463.8779496837233,-1.5,0,put_premium,0,0,96127.9853625645
SPY_PUT_SPREAD,2004-10-07,2004-10-07,76.16311645507812,76.16311645507812,0.0,0.0,-1441.9197804384676,-1.5,0,put_premium,0,0,94686.06558212603
TREX,2004-10-19,2004-10-25,5.466249942779541,5.631249904632568,519.6582661237348,5.1966,80.54701142578922,3.0185220869927196,6,profit_target,2,5,94766.61259355182
HOG,2004-10-19,2004-10-27,36.15902232500657,36.71674728393555,78.5580412526617,0.7856,43.02819991865518,1.5424226736995383,8,time_stop,2,5,94809.64079347048
LPX,2004-10-19,2004-10-27,19.536425685191265,19.063583374023438,145.39926664358876,1.454,-70.20491794829759,-2.4203112625982808,8,time_stop,3,4,94739.43587552218
TTC,2004-10-19,2004-10-27,6.161875035368717,6.434274196624756,460.9931151084769,4.6099,120.96420674927289,4.4207186885889005,8,time_stop,2,5,94860.40008227144
MKC,2004-10-28,2004-11-01,11.019439378849677,11.431260108947754,258.25379174282625,2.5825,103.77172714869911,3.7372203425204273,4,profit_target,2,5,94964.17180942015
ZBRA,2004-11-01,2004-11-03,52.5,55.0099983215332,54.205942904155116,0.7,135.356825706554,4.780949183872768,2,profit_target,3,4,95099.5286351267
HLX,2004-11-02,2004-11-04,17.649999618530273,19.69499969482422,484.2365805988333,4.8424,985.4214784629451,11.586402948966374,2,profit_target,3,4,96084.95011358964
OII,2004-11-02,2004-11-04,7.701694539373171,8.143685340881348,1109.726621739457,11.0973,479.3916927801894,5.738877324316082,2,profit_target,3,4,96564.34180636983
MUR,2004-10-28,2004-11-05,18.683251674601998,18.803192138671875,152.3188817467325,1.5232,16.74600854584054,0.6419678231542765,8,time_stop,3,4,96581.08781491568
XRAY,2004-11-02,2004-11-05,21.184850938130275,21.615779876708984,403.4380741128845,4.0344,169.81876031857524,2.03413722304313,3,profit_target,3,4,96750.90657523426
SPGI,2004-11-03,2004-11-05,29.533205211225148,30.34056282043457,289.39545849223657,2.894,230.75167089943432,2.7337283692545404,2,profit_target,3,4,96981.6582461337
IRM,2004-11-03,2004-11-08,7.939565516646765,8.116804122924805,1076.4789893008526,10.7648,180.028845858267,2.2323464162670597,5,profit_target,3,4,97161.68709199196
FCN,2004-11-03,2004-11-09,18.790000915527344,19.5,454.85763951108066,4.5486,318.39993122315,3.7786005847713398,6,profit_target,3,4,97480.0870232151
HBAN,2004-11-04,2004-11-11,11.015932458595096,11.247845649719238,776.9616970085308,7.7696,172.41804956439242,2.105252478587905,7,profit_target,3,4,97652.5050727795
TGT,2004-11-12,2004-11-15,30.655900495212116,31.58979034423828,286.68952190534384,2.8669,264.86953911051177,3.0463624748913243,3,profit_target,3,4,97917.37461189002
NTAP,2004-11-11,2004-11-17,18.46254656444653,21.707256317138672,475.1894762439757,4.7519,1537.100033183059,17.574551491940472,6,profit_target,3,4,99454.47464507307
VFC,2004-11-11,2004-11-19,7.149835545420378,7.069631576538086,1227.0502973608654,12.2705,-110.68480684014634,-1.1217596317115868,8,time_stop,3,4,99343.78983823293
VRTX,2004-11-18,2004-11-22,10.569999694824219,10.859999656677246,846.8214736505187,8.4682,237.10998031846967,2.7436137202069246,4,profit_target,3,4,99580.89981855139
HL,2004-11-16,2004-11-24,6.3502252101078405,6.229712009429932,1387.7560910820744,13.8776,-181.1204892073851,-1.8977783730580833,8,time_stop,3,4,99399.779329344
JBHT,2004-11-16,2004-11-24,16.090427695130618,16.038747787475586,547.6898365937788,5.4769,-33.78145854470387,-0.3211841762955235,8,time_stop,3,4,99365.9978707993
AEP,2004-11-19,2004-11-24,14.847889808426343,15.286504745483398,783.6920723152115,7.8369,335.90212824749756,2.9540557124025564,5,profit_target,3,4,99701.8999990468
CCL,2004-11-19,2004-11-24,33.882804840398094,34.902008056640625,264.17242492818997,2.6417,266.6036608801178,3.0080249289968637,5,profit_target,3,4,99968.50365992692
DCI,2004-11-19,2004-11-24,11.81849234048618,12.532465934753418,757.3641764266152,7.5736,533.1643814482906,6.0411562972495565,5,profit_target,3,4,100501.66804137522
BC,2004-11-22,2004-11-24,34.96571428075965,36.497276306152344,255.70594707858822,2.5571,389.07245874185395,4.38018229255925,2,profit_target,2,5,100890.74050011707
GME,2004-11-22,2004-11-24,1.7253311566444929,1.807810664176941,5182.159408069658,51.8216,375.60036185153115,4.780502990096009,2,profit_target,2,5,101266.3408619686
NSC,2004-11-22,2004-11-24,20.56778697724355,21.347806930541992,217.3530165236865,1.0868,168.45292471546307,3.792435006067817,2,partial_exit,1,6,101434.79378668405
PSA,2004-11-22,2004-11-24,24.796876553470245,25.452037811279297,360.5672297541727,3.6057,232.62400747292747,2.6421120272801626,2,profit_target,3,4,101667.41779415698
SYNA,2004-11-22,2004-11-24,21.34666633605957,25.799999237060547,418.8448418448176,4.1884,1861.0670661836284,20.861959572011692,2,profit_target,3,4,103528.48486034061
WSM,2004-11-22,2004-11-24,11.439644198119314,11.721673011779785,781.5751023891862,7.8158,212.61094788949146,2.465363509354921,2,profit_target,3,4,103741.09580823011
CHD,2004-11-17,2004-11-26,5.800819251629122,5.956044673919678,1519.192950650057,15.1919,220.62543779899036,2.6759224095279643,9,time_stop,3,4,103961.7212460291
