ticker,entry_date,exit_date,entry_price,exit_price,shares,commission,pnl_usd,pnl_pct,days_held,exit_reason,tier,consec_down,portfolio_val,experiment,trade_type
TGT,2004-11-12,2004-11-15,30.655907957411245,31.58979034423828,166.2689155376896,1.6627,153.61292254210366,3.0463373915541303,3,profit_target,3,4,102096.10434058204,V34_baseline,main
NTAP,2004-11-11,2004-11-17,18.462542726861138,21.70725440979004,275.8052572529034,2.7581,892.1504878491777,17.574565599830265,6,profit_target,3,4,102988.25482843122,V34_baseline,main
VFC,2004-11-11,2004-11-19,7.149835067440575,7.069629669189453,712.1935398920275,7.1219,-64.2437018978368,-1.1217796983369195,8,time_stop,3,4,102924.01112653338,V34_baseline,main
VRTX,2004-11-18,2004-11-22,10.569999694824219,10.859999656677246,487.17245885475853,4.8717,136.40826989517794,2.7436137202069246,4,profit_target,3,4,103060.41939642857,V34_baseline,main
HL,2004-11-16,2004-11-24,6.350228100669246,6.229710578918457,803.8774570146717,8.0388,-104.92009348088119,-1.897845555155531,8,time_stop,3,4,102955.49930294769,V34_baseline,main
JBHT,2004-11-16,2004-11-24,16.090419943175647,16.038747787475586,317.2574261614706,3.1726,-19.565949383230752,-0.3211361535779944,8,time_stop,3,4,102935.93335356445,V34_baseline,main
AEP,2004-11-19,2004-11-24,14.847889808426343,15.286510467529297,416.17329933301727,4.1617,178.38047386116872,2.954094250174403,5,profit_target,3,4,103114.31382742562,V34_baseline,main
CCL,2004-11-19,2004-11-24,33.882828011872306,34.902008056640625,151.9770645949991,1.5198,153.37222085173892,3.007954484824011,5,profit_target,3,4,103267.68604827736,V34_baseline,main
DCI,2004-11-19,2004-11-24,11.818489474963421,12.532469749450684,435.70819708645547,4.3571,306.72997618127323,6.041214285461572,5,profit_target,3,4,103574.41602445864,V34_baseline,main
BC,2004-11-22,2004-11-24,34.96572567156649,36.49728012084961,147.17842851782908,1.4718,223.9399927498006,4.380159198379097,2,profit_target,2,5,103798.35601720844,V34_baseline,main
GME,2004-11-22,2004-11-24,1.725331527102854,1.8078104257583618,2982.7314203016263,29.8273,216.18508832864052,4.780466673208304,2,profit_target,2,5,104014.54110553708,V34_baseline,main
NSC,2004-11-22,2004-11-24,20.567779568143756,21.34780502319336,125.10345463584513,0.6255,96.9583618574233,3.792463121579443,2,partial_exit,1,6,104111.4994673945,V34_baseline,main
PSA,2004-11-22,2004-11-24,24.796882279870093,25.452045440673828,207.53417700838597,2.0753,133.89340561353205,2.642119091461715,2,profit_target,3,4,104245.39287300804,V34_baseline,main
SYNA,2004-11-22,2004-11-24,21.34666633605957,25.799999237060547,241.07748138797294,2.4108,1071.1875047416306,20.861959572011692,2,profit_target,3,4,105316.58037774966,V34_baseline,main
WSM,2004-11-22,2004-11-24,11.439647993890263,11.721673965454102,449.8565479528019,4.4986,122.37266452121533,2.4653378470601885,2,profit_target,3,4,105438.95304227088,V34_baseline,main
CHD,2004-11-17,2004-11-26,5.800818776987192,5.956042766571045,880.0146002286278,8.8001,127.79923113724038,2.6758979301275843,9,time_stop,3,4,105566.75227340811,V34_baseline,main
JPM,2004-11-18,2004-11-26,21.61750200473253,21.328889846801758,238.20572517094,2.3821,-71.13112562475862,-1.335085607336074,8,time_stop,3,4,105495.62114778336,V34_baseline,main
RMD,2004-11-18,2004-11-26,10.326392395543008,10.342974662780762,498.6652205511877,4.9867,3.282347743841134,0.160581417038834,8,time_stop,3,4,105498.90349552719,V34_baseline,main
XRAY,2004-11-18,2004-11-26,21.274290247727393,21.188922882080078,242.04862683828634,2.4205,-23.08353990011732,-0.40127009951100073,8,time_stop,3,4,105475.81995562707,V34_baseline,main
NSC,2004-11-22,2004-11-26,20.567779568143756,21.43517303466797,125.10345463584513,1.8766,106.63736737120263,4.217244081454804,4,profit_target,1,6,105582.45732299828,V34_baseline,main
RYN,2004-11-23,2004-11-26,5.616312380904453,5.819281101226807,917.5096790096253,9.1751,177.05066864186122,3.613914372221366,3,profit_target,2,5,105759.50799164014,V34_baseline,main
CNP,2004-11-24,2004-11-26,4.83870276452215,4.965691089630127,1064.9591885667974,10.6496,124.58779177877972,2.6244291349960136,2,profit_target,3,4,105884.09578341892,V34_baseline,main
BAC,2004-11-19,2004-11-29,28.390138764465767,28.5008544921875,181.38033012599334,1.8138,18.26785194304751,0.38997952296136285,10,time_stop,3,4,105902.36363536197,V34_baseline,main
D,2004-11-19,2004-11-29,13.796654083370354,13.808820724487305,373.23634486337886,3.7324,0.8086692111212443,0.08818544730794725,10,time_stop,3,4,105903.17230457309,V34_baseline,main
ETD,2004-11-19,2004-11-29,17.674668160665103,17.14571762084961,291.3442388062231,2.9134,-157.020134776748,-2.992704219435762,10,time_stop,3,4,105746.15216979635,V34_baseline,main
LOW,2004-11-19,2004-11-29,20.347086201813777,19.926790237426758,253.07863201378356,2.5308,-108.89871402811862,-2.0656322001995227,10,time_stop,3,4,105637.25345576822,V34_baseline,main
USB,2004-11-19,2004-11-29,14.798009224581579,14.743606567382812,347.9801007873182,3.4798,-22.410843142997745,-0.36763497287456515,10,time_stop,3,4,105614.84261262523,V34_baseline,main
BHE,2004-11-24,2004-11-29,19.922809238107423,20.347749710083008,310.37917845230197,3.1038,128.78888279839254,2.13293450184113,5,profit_target,3,4,105743.63149542363,V34_baseline,main
ABT,2004-11-22,2004-11-30,12.645049984111841,12.365099906921387,488.36822909765283,4.8837,-141.60240572422995,-2.2139104040095057,8,time_stop,3,4,105602.0290896994,V34_baseline,main
BBWI,2004-11-22,2004-11-30,7.578714126315124,6.989579200744629,679.0334706593325,6.7903,-406.8326679033543,-7.773547276639935,8,time_stop,3,4,105195.19642179605,V34_baseline,main
ZION,2004-11-22,2004-11-30,43.581626111615996,43.97844314575195,118.08188485548571,1.1808,45.67608448498252,0.9105145207745963,8,time_stop,3,4,105240.87250628103,V34_baseline,main
UNFI,2004-11-24,2004-11-30,26.399999618530273,28.1299991607666,195.19019107123398,1.9519,335.7270392915439,6.553028663765714,6,profit_target,3,4,105576.59954557256,V34_baseline,main
PBI,2004-11-23,2004-12-01,15.34041805130727,15.811724662780762,335.91137820277993,3.3591,154.95813963411518,3.072319215142439,8,time_stop,2,5,105731.55768520667,V34_baseline,main
CLX,2004-11-24,2004-12-02,29.927690288610258,30.73624610900879,172.18238093644473,1.7218,137.49724246687512,2.701698034833807,8,time_stop,3,4,105869.05492767355,V34_baseline,main
T,2004-11-24,2004-12-02,4.289922103349082,4.429070949554443,1201.192200156394,12.0119,155.1325867210778,3.2436217454095457,8,time_stop,3,4,106024.18751439464,V34_baseline,main
EG,2004-11-30,2004-12-02,53.90088193821721,56.51645278930664,98.09081752746654,0.9809,255.58257490909895,4.8525566874536015,2,profit_target,3,4,106279.77008930374,V34_baseline,main
GE,2004-11-30,2004-12-02,100.74789742964168,102.5744857788086,26.239662115348555,0.35,47.579061105972066,1.813028753719181,2,partial_exit,1,6,106327.34915040972,V34_baseline,main
EMR,2004-11-30,2004-12-06,18.859136194283984,19.40802764892578,280.35120592499214,2.8035,151.0788691715011,2.9104803580991203,6,profit_target,3,4,106478.42801958122,V34_baseline,main
GE,2004-11-30,2004-12-08,100.74789742964168,101.91812896728516,26.239662115348555,0.7,30.006480144489547,1.1615443771029732,8,time_stop,1,6,106508.4344997257,V34_baseline,main
BBY,2004-12-01,2004-12-09,20.863037575705746,21.2744140625,253.02307768575537,2.5302,101.55751399937796,1.9717957430766775,8,time_stop,3,4,106609.99201372507,V34_baseline,main
